index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
37,15,0,0,0,10.0,20,10.0,18.915759577620907,5,8.0,43.20085958160734,82,45.463414634146346,46.420315438301465,12,39.5,59.00000000000001,14,59.0,0.725,438860,0.0,0.0,20,0,0,9,0,0.0,14,23,15,185.0,9.0,12,3,15,5268,0.6402255594730377,28.53468705713749
38,15,0,0,0,10.0,20,10.0,18.58649352373681,7,13.142857142857142,43.384706133564514,16,46.5625,50.10524586777286,61,61.180327868852466,59.00000000000001,20,59.0,0.8125,439010,0.0,0.0,18,0,0,5,0,0.0,17,22,18,200.0,9.0,12,3,18,5949,0.6746918931603432,29.20937895029783
39,18,0,0,0,10.0,20,10.0,17.930403135939073,22,14.636363636363635,43.41480801306181,5,45.0,50.467725225565545,22,54.09090909090909,59.00000000000002,20,59.0,0.8125,439785,0.0,0.0,19,0,0,6,0,0.0,18,24,14,204.0,15.0,13,5,14,3117,0.7734024152159691,29.9827813655138
40,14,0,0,0,9.999999999999998,20,10.0,19.36079486145337,54,22.51851851851852,41.49442977233665,50,32.22,49.19078004230467,21,35.952380952380956,59.00000000000002,15,59.0,0.85,438738,0.0,0.0,22,0,0,5,0,0.0,14,19,14,150.0,12.0,10,4,14,4667,0.7944446373730898,30.77722600288689
41,14,0,0,0,9.999999999999998,20,10.0,19.80740861147322,24,22.70833333333333,40.65689783240226,30,33.333333333333336,48.35143407356096,18,38.333333333333336,59.00000000000002,18,59.0,0.7124999999999999,438530,0.0,0.0,18,0,0,1,0,0.0,19,20,16,165.0,27.0,10,4,16,3497,0.5117922332137823,31.289018236100674
42,16,0,0,0,9.999999999999998,20,10.0,19.590405480841802,7,14.571428571428573,40.737897456389106,5,45.0,49.39673090751243,15,64.0,59.00000000000002,20,59.0,0.7124999999999999,439257,0.0,0.0,15,0,0,2,0,0.0,19,21,16,183.0,15.0,11,5,16,2667,0.5849702563136816,31.873988492414355
43,16,0,0,0,9.999999999999998,20,10.0,19.306569236171807,7,13.142857142857142,40.47198877358861,30,38.333333333333336,47.83607576352403,28,36.57142857142857,59.00000000000002,15,59.0,0.7124999999999999,439650,0.0,0.0,21,0,0,4,0,0.0,16,20,18,150.0,33.0,10,6,18,3351,0.6692172978073359,32.54320579022169
44,18,0,0,0,9.999999999999998,20,10.0,19.306569236171807,0,,40.41511079978285,19,39.68421052631579,46.50778131154864,10,19.0,59.00000000000002,14,59.0,0.725,440013,0.0,0.0,16,0,0,1,0,0.0,23,24,19,216.0,48.0,12,6,19,1970,1.6083507649600506,34.151556555181735
45,19,0,0,0,10.0,20,10.0,19.306569236171807,0,,39.68595224271542,36,34.888888888888886,45.71800479760413,6,20.0,59.00000000000002,14,59.0,0.7875,439745,0.0,0.0,13,0,0,5,0,0.0,17,22,17,201.0,66.0,12,7,17,2402,1.2036486044526102,35.35520515963435
46,17,0,0,0,10.0,20,10.0,19.046092774158925,6,12.833333333333336,40.026520420195155,14,46.0,45.49105484912675,41,44.487804878048784,59.00000000000001,16,59.0,0.825,440041,0.0,0.0,19,0,0,6,0,0.0,17,23,18,201.0,30.0,12,5,18,3689,1.2106591966003177,36.56586435623467
47,18,0,0,0,10.0,20,10.0,19.634627318467267,41,21.560975609756103,40.47374725119176,18,46.27777777777778,45.128263560046285,20,41.5,59.00000000000002,16,59.0,0.8374999999999999,440003,0.0,0.0,21,0,0,5,0,0.0,17,22,14,186.0,33.0,12,6,14,3691,0.7247762326151133,37.29064058884978
48,14,0,0,0,10.0,20,10.0,20.024561591711137,21,22.952380952380953,40.571531525979644,5,45.0,45.948704881115205,9,64.0,59.00000000000002,12,59.0,0.7,440294,0.0,0.0,13,0,0,1,0,0.0,17,18,12,144.0,33.0,8,6,12,2191,0.5902464929968119,37.8808870818466
49,12,0,0,0,10.0,20,10.0,19.976562558920428,12,19.33333333333333,40.37359133959313,14,37.42857142857143,46.58662313871437,19,52.842105263157904,59.00000000000002,6,59.0,0.7,440341,0.0,0.0,15,0,0,3,0,0.0,16,19,11,146.0,9.0,9,3,11,2314,0.5504015590995551,38.43128864094615
50,11,0,0,0,10.0,20,10.0,19.870797594873842,12,18.5,42.080835274627255,92,45.79347826086956,46.04448798835156,4,21.0,59.00000000000002,13,59.0,0.7875,436665,0.0,0.0,18,0,0,3,0,0.0,17,20,14,162.0,6.0,9,2,14,5486,0.6162131708115339,39.04750181175768
51,14,0,0,0,10.000000000000002,20,10.0,19.59352750745649,30,18.2,42.46570184060725,34,45.441176470588225,46.08648288238361,10,46.8,59.00000000000003,14,59.0,0.8,436503,0.0,0.0,20,0,0,2,0,0.0,12,14,13,162.0,15.0,9,5,13,3585,0.4931197557598352,39.540621567517526
52,13,0,0,0,10.000000000000002,20,10.0,20.19959710103499,17,26.0,42.74399259168622,17,47.11764705882353,44.263537279112604,12,19.666666666666668,59.00000000000002,11,59.0,0.7375,436819,0.0,0.0,13,0,0,2,0,0.0,13,15,15,180.0,9.0,10,3,15,2328,0.6180517598986626,40.15867332741618
53,15,0,0,0,10.000000000000002,20,10.0,20.19959710103499,0,,41.970816369381325,43,37.37209302325581,46.761347805345146,25,62.4,59.00000000000002,12,59.0,0.85,435954,0.0,0.0,14,0,0,1,0,0.0,11,12,13,126.0,39.0,7,8,13,4075,0.6286812461912632,40.78735457360745
54,13,0,0,0,10.000000000000002,20,10.0,20.269692493103168,21,20.80952380952381,42.02611742988279,5,45.0,47.81259490830554,68,50.33823529411765,59.0,20,59.0,0.725,436304,0.0,0.0,21,0,0,5,0,0.0,10,15,20,165.0,24.0,10,3,20,5465,0.8115204535424709,41.59887502714992
55,20,0,0,0,10.000000000000002,20,10.0,20.00793503753341,6,12.833333333333336,42.54509935136309,46,45.32608695652174,50.21107833503689,50,60.2,59.0,13,59.0,0.7875,435345,0.0,0.0,19,0,0,2,0,0.0,9,11,20,183.0,57.0,11,9,20,6139,0.8015665281563997,42.40044155530632
56,20,0,0,0,10.000000000000002,20,10.0,19.628921783608686,5,8.0,43.024724330863435,30,47.23333333333333,50.4774293436895,40,52.025,58.99999999999999,15,59.0,0.8625,434174,0.0,0.0,16,0,0,1,0,0.0,10,11,17,198.0,72.0,11,9,17,4623,0.6629240866750479,43.06336564198136
57,17,0,0,0,10.000000000000002,20,10.0,19.93569352028652,27,21.555555555555557,43.386177104193564,43,45.6046511627907,49.100754530831786,25,35.6,58.99999999999999,18,59.0,0.7125,432927,0.0,0.0,21,0,0,2,0,0.0,10,12,20,216.0,45.0,12,5,20,4695,0.7549330443143845,43.81829868629575
58,20,0,0,0,10.000000000000002,20,10.0,19.831033651889772,12,18.5,43.53950822824065,29,45.0,49.034521683425716,32,48.53125,58.99999999999999,15,59.0,0.8374999999999999,432229,0.0,0.0,15,0,0,2,0,0.0,9,11,21,183.0,72.0,11,9,21,4165,1.0134229920804498,44.831721678376205
59,21,0,0,0,10.000000000000002,20,10.0,19.922031241692494,19,20.63157894736842,44.12202713404961,49,47.38775510204081,47.85875498431303,13,25.461538461538463,58.99999999999999,12,59.0,0.75,430979,0.0,0.0,17,0,0,6,0,0.0,9,15,19,240.0,48.0,15,6,19,3953,0.8414628878235817,45.67318456619978
60,19,0,0,0,10.000000000000002,20,10.0,19.650149103395243,6,12.833333333333336,44.426275662859055,29,47.48275862068966,48.812604238102296,20,60.0,58.99999999999999,13,59.0,0.7,430787,0.0,0.0,14,0,0,3,0,0.0,10,13,14,219.0,32.0,13,6,14,3621,0.7684009559452534,46.44158552214503
61,14,0,0,0,10.000000000000002,20,10.0,19.303395072266696,6,11.166666666666664,44.2082024472531,33,42.30303030303031,48.64532989497083,16,46.25,59.0,8,59.0,0.8374999999999999,430200,0.0,0.0,17,0,0,4,0,0.0,5,9,15,162.0,30.0,9,5,15,2875,0.6496240254491568,47.09120954759418
62,15,0,0,0,10.000000000000002,20,10.0,19.506744200000547,20,20.85,43.584320580386006,76,41.21052631578947,48.37884223308706,10,42.5,58.99999999999999,16,59.0,0.7,426135,0.0,0.0,21,0,0,3,0,0.0,7,10,15,180.0,30.0,10,5,15,5118,0.9074045661836864,47.99861411377788
63,15,0,0,0,10.0,20,10.0,19.197177758378924,7,13.142857142857142,43.842296949754726,24,47.375,46.024366035269324,27,27.92592592592593,59.0,10,59.0,0.7749999999999999,426085,0.0,0.0,17,0,0,6,0,0.0,5,11,12,168.0,12.0,11,4,12,2773,0.6855290960520506,48.684143209829934
64,12,0,0,0,10.0,20,10.0,18.959980251854443,7,14.571428571428573,44.04466901474633,62,45.08064516129032,46.00881740502866,32,45.90625,59.0,14,59.0,0.85,423790,0.0,0.0,17,0,0,4,0,0.0,5,9,10,147.0,9.0,9,3,10,5392,0.4361017011106014,49.120244910940535
