index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
48,24,0,0,0,10.0,20,10.0,10.16566182316376,3,10.0,49.49959803159965,12,49.66666666666666,23.205188954006573,63,23.158730158730158,59.00000000000001,10,59.0,0.2875,828499,0.0,0.0,30,0,0,11,0,0.0,24,35,25,216.0,98.0,12,12,25,2875,55.982529664412134,3169.01970615238
49,25,0,0,0,10.0,20,10.0,10.137104163482508,4,10.0,49.475185911906046,12,49.33333333333334,23.167755166941205,32,22.59375,59.00000000000001,10,59.0,0.3,826472,0.0,0.0,25,0,0,9,0,0.0,21,30,26,180.0,139.0,10,15,26,2145,78.04137414880097,3247.0610803011805
50,26,0,0,0,10.0,20,10.0,10.125121342589107,2,10.0,49.47961917436085,16,49.5,23.171456850382516,54,23.203703703703702,59.00000000000001,10,59.0,0.275,821461,0.0,0.0,34,0,0,8,0,0.0,31,39,23,270.0,79.0,15,11,23,2855,51.427183266729116,3298.4882635679096
51,23,0,0,0,10.000000000000002,20,10.0,10.114046260246344,2,10.0,49.48145942052701,8,49.5,23.174368056161548,38,23.210526315789476,59.00000000000002,9,59.0,0.275,819175,0.0,0.0,25,0,0,6,0,0.0,28,34,23,198.0,82.0,11,12,23,2029,48.69517988711596,3347.1834434550256
52,23,0,0,0,10.000000000000002,20,10.0,10.108700909111247,1,10.0,49.50568524935849,12,49.66666666666666,23.207100975355658,53,23.490566037735853,59.00000000000001,11,59.0,0.2625,815637,0.0,0.0,25,0,0,6,0,0.0,25,31,25,180.0,103.0,10,13,25,2700,90.70349798724057,3437.886941442266
53,25,0,0,0,10.000000000000002,20,10.0,10.098447091959152,2,10.0,49.48381464743781,12,49.33333333333334,23.10049800144434,41,21.902439024390244,59.00000000000001,10,59.0,0.275,812872,0.0,0.0,27,0,0,2,0,0.0,30,32,26,198.0,121.0,11,14,26,2300,64.93843132443726,3502.8253727667034
54,26,0,0,0,10.000000000000002,20,10.0,10.089107573193928,2,10.0,49.44224522382043,8,49.0,23.168567357032753,49,23.79591836734694,59.00000000000001,10,59.0,0.275,809571,0.0,0.0,25,0,0,3,0,0.0,32,35,26,234.0,114.0,13,13,26,2368,41.34707242436707,3544.1724451910704
55,26,0,0,0,10.000000000000002,20,10.0,10.084646316955881,1,10.0,49.422097089263154,4,49.0,23.137422870022718,73,22.945205479452056,59.00000000000002,8,59.0,0.2625,803734,0.0,0.0,25,0,0,4,0,0.0,31,35,25,252.0,97.0,14,12,25,2553,45.20565177686513,3589.378096967936
56,25,0,0,0,10.000000000000002,20,10.0,10.072540315122051,3,10.0,49.42925902198938,8,49.5,23.10909820284306,104,22.98076923076923,59.00000000000002,12,59.0,0.2875,792519,0.0,0.0,32,0,0,9,0,0.0,26,35,25,216.0,103.0,12,13,25,3724,86.75660746358334,3676.1347044315194
57,25,0,0,0,10.000000000000002,20,10.0,10.068891159383453,1,10.0,49.416513819074275,12,49.33333333333334,23.06184179674543,56,22.625,59.00000000000001,9,59.0,0.2625,788354,0.0,0.0,24,0,0,8,0,0.0,22,30,26,198.0,119.0,11,14,26,2600,59.83268339931965,3735.967387830839
58,26,0,0,0,10.000000000000002,20,10.0,10.061964219326788,2,10.0,49.39697873400624,4,49.0,23.10508304119489,54,23.51851851851852,59.00000000000001,11,59.0,0.275,783408,0.0,0.0,23,0,0,12,0,0.0,23,35,25,252.0,99.0,14,12,25,2335,73.25800000317395,3809.225387834013
59,25,0,0,0,10.000000000000002,20,10.0,10.05064743844008,4,10.0,49.39697873400624,0,,23.177420917697717,50,23.92,59.0,10,59.0,0.3,780259,0.0,0.0,29,0,0,10,0,0.0,23,33,26,198.0,119.0,11,14,26,2026,55.14321804977954,3864.368605883792
60,26,0,0,0,10.000000000000002,20,10.0,10.05064743844008,0,,49.426847257678176,4,50.0,23.112871760881017,95,22.768421052631574,59.0,9,59.0,0.25,771438,0.0,0.0,31,0,0,9,0,0.0,30,39,23,270.0,81.0,15,11,23,3094,70.28296104073524,3934.651566924527
61,23,0,0,0,10.000000000000002,20,10.0,10.045981953054463,2,10.0,49.4567452582044,4,50.0,23.0570783668598,39,22.28205128205128,59.0,10,59.0,0.275,769267,0.0,0.0,23,0,0,5,0,0.0,26,31,26,162.0,120.0,9,14,26,1879,73.81727880425751,4008.468845728785
62,26,0,0,0,10.000000000000002,20,10.0,10.043743341219574,1,10.0,49.4317225672571,4,49.0,22.980329267534128,45,22.08888888888889,58.99999999999999,11,59.0,0.2625,766622,0.0,0.0,25,0,0,9,0,0.0,31,40,24,258.0,90.0,16,10,24,2049,26.09990482777357,4034.5687505565584
63,24,0,0,0,10.0,20,10.0,10.041498521364856,1,10.0,49.439132783665926,8,49.5,23.052454606719746,41,23.951219512195124,58.99999999999999,9,59.0,0.2625,764113,0.0,0.0,25,0,0,6,0,0.0,24,30,25,180.0,103.0,10,14,25,2119,49.42104777321219,4083.9897983297706
64,25,0,0,0,10.0,20,10.0,10.033791385380257,4,10.0,49.49948934960501,8,50.0,22.91455548840411,41,21.243902439024392,58.99999999999999,10,59.0,0.3,761455,0.0,0.0,29,0,0,6,0,0.0,27,33,23,234.0,83.0,13,12,23,2101,58.147400932386525,4142.137199262157
65,23,0,0,0,10.0,20,10.0,10.032133640014816,1,10.0,49.52491347700841,12,49.66666666666666,22.984563241835065,57,23.578947368421048,58.99999999999999,11,59.0,0.2625,757072,0.0,0.0,27,0,0,2,0,0.0,30,32,25,180.0,100.0,10,13,25,2799,54.466804260388024,4196.604003522545
66,25,0,0,0,10.0,20,10.0,10.026381507142156,4,10.0,49.57301387792942,8,50.0,23.02243743043417,25,23.76,58.99999999999999,10,59.0,0.3,755674,0.0,0.0,30,0,0,3,0,0.0,32,35,25,198.0,120.0,11,14,25,1824,67.91143251769245,4264.5154360402385
67,25,0,0,0,10.000000000000002,20,10.0,10.02295696708205,3,10.0,49.56563074312847,8,49.5,23.04129587244368,56,23.19642857142857,58.99999999999999,10,59.0,0.2875,751769,0.0,0.0,26,0,0,6,0,0.0,29,35,23,234.0,81.0,13,12,23,2515,47.013655222952366,4311.52909126319
68,23,0,0,0,10.0,20,10.0,10.021903890063474,1,10.0,49.588734628482456,4,50.0,23.039264033912872,75,23.02666666666667,58.99999999999999,9,59.0,0.2625,745952,0.0,0.0,24,0,0,4,0,0.0,29,33,25,180.0,101.0,10,13,25,2668,54.617041733115904,4366.146132996306
69,25,0,0,0,10.0,20,10.0,10.018998852571526,3,10.0,49.60047100913383,12,49.66666666666666,23.050366128821373,12,23.5,58.99999999999999,11,59.0,0.2875,745128,0.0,0.0,27,0,0,3,0,0.0,29,32,25,198.0,120.0,11,14,25,1757,71.18777730315924,4437.333910299465
70,25,0,0,0,10.0,20,10.0,10.018998852571526,0,,49.590387895565996,8,49.5,23.05112774821741,52,23.05769230769231,58.99999999999999,10,59.0,0.25,741797,0.0,0.0,26,0,0,5,0,0.0,32,37,23,234.0,82.0,13,12,23,2385,53.30574707128108,4490.639657370746
71,23,0,0,0,10.0,20,10.0,10.018109306305442,1,10.0,49.631481197250615,8,50.0,23.12751781687111,44,23.90909090909091,58.99999999999999,9,59.0,0.2625,738885,0.0,0.0,24,0,0,5,0,0.0,26,31,30,162.0,119.0,9,14,30,2193,60.061325123533614,4550.70098249428
72,30,0,0,0,10.0,20,10.0,10.015664538985574,3,10.0,49.618294929912345,8,49.5,23.10028585685407,41,22.804878048780488,58.99999999999999,10,59.0,0.2875,736294,0.0,0.0,29,0,0,9,0,0.0,29,38,24,324.0,98.0,18,12,24,2151,60.086711004376404,4610.787693498656
73,24,0,0,0,10.0,20,10.0,10.014240484178588,2,10.0,49.65656508023707,8,50.0,23.069845135155997,76,22.894736842105264,58.99999999999999,11,59.0,0.275,729491,0.0,0.0,29,0,0,7,0,0.0,25,32,27,162.0,121.0,9,15,27,3009,53.458819320425384,4664.246512819082
74,27,0,0,0,10.0,20,10.0,10.011847117371918,4,10.0,49.64087179792303,8,49.5,23.034321498134307,41,22.63414634146341,58.99999999999999,9,59.0,0.3,726865,0.0,0.0,28,0,0,5,0,0.0,33,38,26,234.0,119.0,13,14,26,2095,60.21696365065872,4724.46347646974
75,26,0,0,0,10.0,20,10.0,10.010391693215503,3,10.0,49.659815336554146,4,50.0,22.94064226602445,27,21.37037037037037,58.99999999999999,11,59.0,0.2875,725462,0.0,0.0,25,0,0,6,0,0.0,28,34,23,252.0,66.0,14,12,23,1656,45.088546955958,4769.552023425698
76,23,0,0,0,10.0,20,10.0,10.009524921878016,2,10.0,44.77865243658668,22,29.63636363636364,22.946471111784238,47,23.0,58.99999999999999,9,59.0,0.275,721768,0.0,0.0,29,0,0,7,0,0.0,24,31,20,198.0,53.0,11,12,20,2484,59.65097992494702,4829.203003350645
77,20,0,0,0,10.0,20,10.0,10.0087170452986,2,10.0,45.36494522528951,12,49.33333333333334,22.977536858702315,17,23.764705882352942,59.0,11,59.0,0.275,720776,0.0,0.0,27,0,0,3,0,0.0,29,32,19,144.0,69.0,8,12,19,1865,75.1305428147316,4904.333546165377
78,19,0,0,0,10.0,20,10.0,10.00796629190782,2,10.0,45.76842763062047,8,50.0,22.97759246277021,1,23.0,58.99999999999999,10,59.0,0.275,720818,0.0,0.0,25,0,0,2,0,0.0,28,30,22,126.0,87.0,7,12,22,1233,63.66942057013512,4968.002966735512
79,22,0,0,0,10.0,20,10.0,10.007602532863196,1,10.0,46.097523447468674,8,49.5,24.72947988691104,59,35.525423728813564,58.99999999999999,9,59.0,0.2625,716543,0.0,0.0,23,0,0,5,0,0.0,25,30,25,162.0,114.0,9,13,25,3233,48.33836385980249,5016.341330595314
80,25,0,0,0,10.0,20,10.0,10.00723543671771,1,10.0,46.44580409705796,8,50.0,24.45962430505451,71,23.014084507042252,59.0,11,59.0,0.2625,711334,0.0,0.0,24,0,0,12,0,0.0,24,36,23,252.0,93.0,14,11,23,2893,54.38402032852173,5070.725350923836
81,23,0,0,0,10.0,20,10.0,10.006534292180696,2,10.0,46.951278251576326,16,49.5,24.290699138679276,95,23.568421052631574,59.00000000000001,6,59.0,0.275,702723,0.0,0.0,28,0,0,12,0,0.0,20,32,25,198.0,111.0,11,12,25,3605,45.23206342384219,5115.957414347678
82,25,0,0,0,10.0,20,10.0,10.006534292180696,0,,47.123787209409095,8,49.0,24.110446502815012,39,22.025641025641022,59.00000000000001,9,59.0,0.25,699843,0.0,0.0,28,0,0,13,0,0.0,24,37,22,288.0,55.0,16,9,22,1982,35.438430227339275,5151.395844575018
83,22,0,0,0,10.0,20,10.0,10.006200484791094,1,10.0,47.436733160169354,12,49.66666666666666,24.034036758797484,50,23.36,59.00000000000001,19,59.0,0.2625,696889,0.0,0.0,30,0,0,10,0,0.0,18,28,23,162.0,84.0,9,13,23,3095,66.21674396470189,5217.6125885397205
84,23,0,0,0,10.0,20,10.0,10.005867439347796,1,10.0,47.60910896156653,8,49.5,23.961296073054463,22,22.5,59.00000000000001,20,59.0,0.2625,696058,0.0,0.0,30,0,0,6,0,0.0,27,33,20,234.0,45.0,13,10,20,2281,64.26555947586894,5281.878148015589
