index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
46,23,1,0,0,10.0,20,10.0,6.2046324141106375,2,1.0,21.129837113333586,13,4.9230769230769225,47.2858834628786,30,54.0,59.306549879494284,56,63.5,54.99999999999999,10,55.0,0.32,140773,0.0,0.16666666666666666,20,0,0,0,4,4.0,10,10,28,90.0,45.0,8,15,28,5992,3.8522877916693687,317.3107768967748
47,28,0,0,0,10.0,20,10.0,5.799391626803341,10,3.5,19.70790123706429,47,12.957446808510639,47.2858834628786,0,,58.31911104814691,37,51.1081081081081,55.0,5,55.0,0.4,136687,0.0,0.16666666666666666,23,0,0,1,3,3.0,12,13,29,96.0,60.0,8,20,29,3010,12.266331370919945,329.5771082676947
48,29,0,0,0,10.0,20,10.0,6.013754867940958,9,7.4444444444444455,20.16141703910134,17,26.64705882352941,47.69410922065107,5,70.0,56.910369423013094,28,43.0,55.0,12,55.0,0.35,135785,0.0,0.16666666666666666,16,0,0,1,3,3.0,8,9,26,80.0,60.0,9,20,26,2934,12.487764041870832,342.06487230956554
49,26,0,0,0,10.0,20,10.0,5.714936780699978,5,2.0,18.21827758837174,27,1.3703703703703705,48.601437892590894,13,66.07692307692308,56.910369423013094,0,,55.0,8,55.0,0.35,134919,0.0,0.16666666666666666,17,0,0,2,5,5.0,6,8,31,79.0,53.0,8,18,31,1546,13.024202074855564,355.08907438442117
50,31,0,0,0,10.0,20,10.0,5.187579915452424,10,2.0,18.72274201929356,20,24.65,49.817320785979916,45,56.22222222222222,56.51579509274026,8,43.0,55.0,0,,0.4,132744,0.0,0.16666666666666666,19,0,0,1,3,3.0,4,5,32,71.0,78.0,5,26,32,3587,14.384841579943895,369.473915964365
51,32,0,0,0,10.000000000000002,20,10.0,5.162024072469756,10,5.0,19.690956842621894,33,26.424242424242426,50.722293246275214,35,57.28571428571429,57.044989247420006,15,66.0,54.99999999999999,5,55.0,0.34,130362,0.0,0.16666666666666666,21,0,0,1,3,3.0,7,8,25,69.0,72.0,8,24,25,4392,13.945888264104724,383.4198042284697
52,25,0,0,0,10.000000000000002,20,10.0,5.162024072469756,0,,19.200712468174704,24,14.375,51.10750973336143,8,63.625,58.457314574018866,40,67.0,55.0,12,55.0,0.3,128656,0.0,0.16666666666666666,22,0,0,1,3,3.0,2,3,24,19.0,65.0,3,22,24,4394,3.915664603933692,387.3354688324034
53,24,0,0,0,10.000000000000002,20,10.0,5.069105365005592,2,2.0,19.168665585265046,3,16.666666666666668,51.10750973336143,0,,58.68784378350762,8,66.0,55.0,13,55.0,0.32,129015,0.0,0.16666666666666666,17,0,0,2,3,3.0,3,5,26,40.0,57.0,5,19,26,1497,14.530077068135142,401.86554590053856
54,26,0,0,0,10.000000000000002,20,10.0,4.81967361753287,4,1.0,19.305197806819745,29,20.310344827586206,51.42752058526981,30,54.0,58.714524996680524,1,65.0,54.99999999999999,11,55.0,0.34,128260,0.0,0.16666666666666666,22,0,0,0,0,0.0,4,4,21,42.0,66.0,4,22,21,3083,14.393874116241932,416.2594200167805
55,21,0,0,0,10.000000000000002,20,10.0,4.693878749352751,2,1.0,19.554698895049977,10,25.0,51.42752058526981,0,,58.714524996680524,0,,55.0,11,55.0,0.32,128402,0.0,0.16666666666666666,16,0,0,0,0,0.0,3,3,20,31.0,54.0,3,18,20,1057,3.793724816292524,420.05314483307296
56,20,0,0,0,10.000000000000002,20,10.0,4.551907620880017,5,3.0,18.9060448083055,8,2.25,51.41069208668947,10,51.0,58.714524996680524,0,,54.99999999999999,12,55.0,0.35,128407,0.0,0.16666666666666666,16,0,0,0,0,0.0,2,2,12,20.0,54.0,2,18,12,1403,3.7619439251720905,423.81508875824517
57,12,0,0,0,10.000000000000002,20,10.0,4.551907620880017,0,,19.063160721555867,13,21.384615384615387,51.7110281821116,30,54.0,58.714524996680524,0,,55.0,15,55.0,0.3,128241,0.0,0.16666666666666666,19,0,0,1,0,0.0,0,1,9,3.0,33.0,1,11,9,2923,3.6982864644378415,427.51337522268295
58,9,0,0,0,10.000000000000002,0,,4.249309462450557,5,1.0,17.981390486482695,18,6.888888888888888,52.09561073963405,5,70.0,58.714524996680524,0,,55.0,9,55.0,0.35,127863,0.0,0.16666666666666666,9,0,0,1,0,0.0,0,1,8,3.0,24.0,1,8,8,974,3.6039832942187786,431.1173585169017
59,8,0,0,0,10.000000000000002,0,,4.249309462450557,0,,18.024996315711046,2,22.0,52.50438817769532,5,70.0,58.74390747927968,1,65.0,55.00000000000001,12,55.0,0.3,128286,0.0,0.16666666666666666,8,0,0,0,0,0.0,0,0,7,0.0,24.0,0,8,7,1119,0.027131024748086933,431.14448954164976
60,7,0,0,0,10.000000000000002,0,,4.397140004132648,3,7.0,18.048524549366487,2,20.0,52.50438817769532,0,,58.74390747927968,0,,55.0,5,55.0,0.33,128271,0.0,0.16666666666666666,5,0,0,0,0,0.0,0,0,5,0.0,21.0,0,7,5,336,3.4482908081263304,434.59278034977615
61,5,0,0,0,10.000000000000002,0,,4.397140004132648,0,,18.048524549366487,0,,52.50438817769532,0,,58.74390747927968,0,,55.0,7,55.0,0.39,128448,0.0,0.16666666666666666,3,0,0,0,0,0.0,0,0,1,0.0,15.0,0,5,1,385,0.013432107865810394,434.60621245764196
62,1,0,0,0,10.000000000000002,0,,4.397140004132648,0,,18.048524549366487,0,,52.50438817769532,0,,58.74390747927968,0,,55.0,12,55.0,0.3,128884,0.0,0.16666666666666666,5,0,0,0,0,0.0,0,0,0,0.0,3.0,0,1,0,660,0.007229724898934364,434.6134421825409
