index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
35,15,0,0,0,10.0,20,10.0,5.979972829536463,5,6.4,23.16096187908309,0,,41.42416511012276,10,63.5,52.0,8,52.0,0.2125,270091,0.0,0.0,21,0,0,2,0,0.0,28,30,15,125.0,15.0,10,5,15,1283,0.4587489049881697,15.51624870300293
36,15,0,0,0,10.0,20,10.0,6.087235889835597,11,6.8181818181818175,24.90869058961378,5,47.0,39.123483473129305,21,22.23809523809524,52.0,18,52.0,0.25,269085,0.0,0.0,27,0,0,6,0,0.0,22,28,17,131.0,15.0,10,5,17,1913,0.4936576709151268,16.009906373918053
37,17,0,0,0,10.0,20,10.0,6.0706567115800025,4,5.75,26.199072604689153,4,46.0,37.7818660884129,30,30.73333333333333,52.0,12,52.0,0.2,267338,0.0,0.0,24,0,0,2,0,0.0,32,34,15,151.0,12.0,13,4,15,1953,0.3968839682638645,16.40679034218192
38,15,0,0,0,10.0,20,10.0,6.393475301295429,6,10.333333333333334,24.72241325134695,4,3.0,37.845248799046324,11,38.81818181818182,52.0,15,52.0,0.2125,266484,0.0,0.0,24,0,0,3,0,0.0,24,27,16,115.0,29.0,8,7,16,1481,0.40087143145501614,16.807661773636934
39,16,0,0,0,10.0,20,10.0,6.478810033974804,4,8.0,24.34501177521708,1,3.0,37.69266993037675,14,35.92857142857143,52.0,14,52.0,0.2125,265556,0.0,0.0,24,0,0,2,0,0.0,25,27,16,136.0,31.0,9,7,16,1466,0.4051538985222578,17.212815672159195
40,16,0,0,0,9.999999999999998,20,10.0,6.277210146485005,6,4.0,26.87402029257668,8,43.25,35.891118349706524,17,19.11764705882353,52.0,15,52.0,0.25,264611,0.0,0.0,24,0,0,5,0,0.0,27,32,14,161.0,9.0,13,3,14,1675,0.3130296040326357,17.52584527619183
41,14,0,0,0,9.999999999999998,20,10.0,5.7855962313839235,11,2.8181818181818183,26.907986458674593,9,27.11111111111111,36.70107500026947,26,41.615384615384606,52.0,17,52.0,0.2875,262785,0.0,0.0,32,0,0,5,0,0.0,29,34,12,177.0,6.0,12,2,12,2441,0.30617575347423553,17.832021029666066
42,12,0,0,0,9.999999999999998,20,10.0,5.802169448352584,21,5.857142857142858,25.32832877679627,4,3.0,36.08243688455148,28,32.42857142857143,52.0,20,52.0,0.2875,261117,0.0,0.0,30,0,0,1,0,0.0,29,30,14,128.0,16.0,10,2,14,2283,0.3018313609063625,18.13385239057243
43,14,0,0,0,9.999999999999998,20,10.0,5.808214368337812,13,5.846153846153847,23.801232096693923,4,3.0,36.073939939922106,20,36.0,52.0,20,52.0,0.3,260204,0.0,0.0,29,0,0,2,0,0.0,27,29,12,140.0,12.0,10,4,12,2048,0.2473928201943636,18.381245210766792
44,12,0,0,0,9.999999999999998,20,10.0,5.688447412983613,9,4.5555555555555545,25.262220536921333,8,34.875,30.744467973878532,52,12.846153846153848,52.0,20,52.0,0.2875,257874,0.0,0.0,25,0,0,0,0,0.0,26,26,14,84.0,15.0,7,5,14,2228,0.248158548027277,18.62940375879407
45,14,0,0,0,10.0,20,10.0,5.626218871104541,18,5.333333333333333,26.160744691531885,6,34.333333333333336,30.691719291016394,17,30.058823529411764,52.0,20,52.0,0.2875,256854,0.0,0.0,33,0,0,2,0,0.0,28,30,12,148.0,12.0,10,4,12,2053,0.303369477391243,18.932773236185312
46,12,0,0,0,10.0,20,10.0,5.538037104229968,4,3.5,25.743554801883985,1,3.0,32.32467617453522,10,64.8,51.99999999999999,20,52.0,0.2375,256448,0.0,0.0,28,0,0,2,0,0.0,23,25,12,99.0,12.0,8,4,12,1905,0.3497885577380657,19.282561793923374
